,0
297,2001-03-02
298,2001-03-05
299,2001-03-06
300,2001-03-07
301,2001-03-08
302,2001-03-09
303,2001-03-12
304,2001-03-13
305,2001-03-14
306,2001-03-15
307,2001-03-16
308,2001-03-19
309,2001-03-20
310,2001-03-21
311,2001-03-22
312,2001-03-23
313,2001-03-26
314,2001-03-27
315,2001-03-28
316,2001-03-29
317,2001-03-30
318,2001-04-02
319,2001-04-03
320,2001-04-04
321,2001-04-05
322,2001-04-06
323,2001-04-09
324,2001-04-10
325,2001-04-11
326,2001-04-12
327,2001-04-13
328,2001-04-16
329,2001-04-17
330,2001-04-18
331,2001-04-19
332,2001-04-20
333,2001-04-23
334,2001-04-24
335,2001-04-25
336,2001-04-26
337,2001-04-27
338,2001-04-30
339,2001-05-01
340,2001-05-02
341,2001-05-03
342,2001-05-04
343,2001-05-07
344,2001-05-08
345,2001-05-09
346,2001-05-10
347,2001-05-11
348,2001-05-14
349,2001-05-15
350,2001-05-16
351,2001-05-17
352,2001-05-18
353,2001-05-21
354,2001-05-22
355,2001-05-23
356,2001-05-24
357,2001-05-25
358,2001-05-28
359,2001-05-29
360,2001-05-30
361,2001-05-31
362,2001-06-01
363,2001-06-04
364,2001-06-05
365,2001-06-06
366,2001-06-07
367,2001-06-08
368,2001-06-11
369,2001-06-12
370,2001-06-13
371,2001-06-14
372,2001-06-15
373,2001-06-18
374,2001-06-19
375,2001-06-20
376,2001-06-21
377,2001-06-22
378,2001-06-25
379,2001-06-26
380,2001-06-27
381,2001-06-28
382,2001-06-29
383,2001-07-02
384,2001-07-03
385,2001-07-04
386,2001-07-05
387,2001-07-06
388,2001-07-09
389,2001-07-10
390,2001-07-11
391,2001-07-12
392,2001-07-13
393,2001-07-16
394,2001-07-17
395,2001-07-18
396,2001-07-19
397,2001-07-20
398,2001-07-23
399,2001-07-24
400,2001-07-25
401,2001-07-26
402,2001-07-27
403,2001-07-30
404,2001-07-31
405,2001-08-01
406,2001-08-02
407,2001-08-03
408,2001-08-06
409,2001-08-07
410,2001-08-08
411,2001-08-09
412,2001-08-10
413,2001-08-13
414,2001-08-14
415,2001-08-15
416,2001-08-16
417,2001-08-17
418,2001-08-20
419,2001-08-21
420,2001-08-22
421,2001-08-23
422,2001-08-24
423,2001-08-27
424,2001-08-28
425,2001-08-29
426,2001-08-30
427,2001-08-31
428,2001-09-03
429,2001-09-04
430,2001-09-05
431,2001-09-06
432,2001-09-07
433,2001-09-10
434,2001-09-11
435,2001-09-12
436,2001-09-13
437,2001-09-14
438,2001-09-17
439,2001-09-18
440,2001-09-19
441,2001-09-20
442,2001-09-21
443,2001-09-24
444,2001-09-25
445,2001-09-26
446,2001-09-27
447,2001-09-28
448,2001-10-01
449,2001-10-02
450,2001-10-03
451,2001-10-04
452,2001-10-05
453,2001-10-08
454,2001-10-09
455,2001-10-10
456,2001-10-11
457,2001-10-12
458,2001-10-15
459,2001-10-16
460,2001-10-17
461,2001-10-18
462,2001-10-19
463,2001-10-22
464,2001-10-23
465,2001-10-24
466,2001-10-25
467,2001-10-26
468,2001-10-29
469,2001-10-30
470,2001-10-31
471,2001-11-01
472,2001-11-02
473,2001-11-05
474,2001-11-06
475,2001-11-07
476,2001-11-08
477,2001-11-09
478,2001-11-12
479,2001-11-13
480,2001-11-14
481,2001-11-15
482,2001-11-16
483,2001-11-19
484,2001-11-20
485,2001-11-21
486,2001-11-22
487,2001-11-23
488,2001-11-26
489,2001-11-27
490,2001-11-28
491,2001-11-29
492,2001-11-30
493,2001-12-03
494,2001-12-04
495,2001-12-05
496,2001-12-06
497,2001-12-07
498,2001-12-10
499,2001-12-11
500,2001-12-12
501,2001-12-13
502,2001-12-14
503,2001-12-17
504,2001-12-18
505,2001-12-19
506,2001-12-20
507,2001-12-21
508,2001-12-24
509,2001-12-25
510,2001-12-26
511,2001-12-27
512,2001-12-28
513,2001-12-31
514,2002-01-01
515,2002-01-02
516,2002-01-03
517,2002-01-04
518,2002-01-07
519,2002-01-08
520,2002-01-09
521,2002-01-10
522,2002-01-11
523,2002-01-14
524,2002-01-15
525,2002-01-16
526,2002-01-17
527,2002-01-18
528,2002-01-21
529,2002-01-22
530,2002-01-23
531,2002-01-24
532,2002-01-25
533,2002-01-28
534,2002-01-29
535,2002-01-30
536,2002-01-31
537,2002-02-01
538,2002-02-04
539,2002-02-05
540,2002-02-06
541,2002-02-07
542,2002-02-08
543,2002-02-11
544,2002-02-12
545,2002-02-13
546,2002-02-14
547,2002-02-15
548,2002-02-18
549,2002-02-19
550,2002-02-20
551,2002-02-21
552,2002-02-22
553,2002-02-25
554,2002-02-26
555,2002-02-27
556,2002-02-28
557,2002-03-01
558,2002-03-04
559,2002-03-05
560,2002-03-06
561,2002-03-07
562,2002-03-08
563,2002-03-11
564,2002-03-12
565,2002-03-13
566,2002-03-14
567,2002-03-15
568,2002-03-18
569,2002-03-19
570,2002-03-20
571,2002-03-21
572,2002-03-22
573,2002-03-25
574,2002-03-26
575,2002-03-27
576,2002-03-28
577,2002-03-29
578,2002-04-01
579,2002-04-02
580,2002-04-03
581,2002-04-04
582,2002-04-05
583,2002-04-08
584,2002-04-09
585,2002-04-10
586,2002-04-11
587,2002-04-12
588,2002-04-15
589,2002-04-16
590,2002-04-17
591,2002-04-18
592,2002-04-19
593,2002-04-22
594,2002-04-23
595,2002-04-24
596,2002-04-25
597,2002-04-26
598,2002-04-29
599,2002-04-30
600,2002-05-01
601,2002-05-02
602,2002-05-03
603,2002-05-06
604,2002-05-07
605,2002-05-08
606,2002-05-09
607,2002-05-10
608,2002-05-13
609,2002-05-14
610,2002-05-15
611,2002-05-16
612,2002-05-17
613,2002-05-20
614,2002-05-21
615,2002-05-22
616,2002-05-23
617,2002-05-24
618,2002-05-27
619,2002-05-28
620,2002-05-29
621,2002-05-30
622,2002-05-31
623,2002-06-03
624,2002-06-04
625,2002-06-05
626,2002-06-06
627,2002-06-07
628,2002-06-10
629,2002-06-11
630,2002-06-12
631,2002-06-13
632,2002-06-14
633,2002-06-17
634,2002-06-18
635,2002-06-19
636,2002-06-20
637,2002-06-21
638,2002-06-24
639,2002-06-25
640,2002-06-26
641,2002-06-27
642,2002-06-28
643,2002-07-01
644,2002-07-02
645,2002-07-03
646,2002-07-04
647,2002-07-05
648,2002-07-08
649,2002-07-09
650,2002-07-10
651,2002-07-11
652,2002-07-12
653,2002-07-15
654,2002-07-16
655,2002-07-17
656,2002-07-18
657,2002-07-19
658,2002-07-22
659,2002-07-23
660,2002-07-24
661,2002-07-25
662,2002-07-26
663,2002-07-29
664,2002-07-30
665,2002-07-31
666,2002-08-01
667,2002-08-02
668,2002-08-05
669,2002-08-06
670,2002-08-07
671,2002-08-08
672,2002-08-09
673,2002-08-12
674,2002-08-13
675,2002-08-14
676,2002-08-15
677,2002-08-16
678,2002-08-19
679,2002-08-20
680,2002-08-21
681,2002-08-22
682,2002-08-23
683,2002-08-26
684,2002-08-27
685,2002-08-28
686,2002-08-29
687,2002-08-30
688,2002-09-02
689,2002-09-03
690,2002-09-04
691,2002-09-05
692,2002-09-06
693,2002-09-09
694,2002-09-10
695,2002-09-11
696,2002-09-12
697,2002-09-13
698,2002-09-16
699,2002-09-17
700,2002-09-18
701,2002-09-19
702,2002-09-20
703,2002-09-23
704,2002-09-24
705,2002-09-25
706,2002-09-26
707,2002-09-27
708,2002-09-30
709,2002-10-01
710,2002-10-02
711,2002-10-03
712,2002-10-04
713,2002-10-07
714,2002-10-08
715,2002-10-09
716,2002-10-10
717,2002-10-11
718,2002-10-14
719,2002-10-15
720,2002-10-16
721,2002-10-17
722,2002-10-18
723,2002-10-21
724,2002-10-22
725,2002-10-23
726,2002-10-24
727,2002-10-25
728,2002-10-28
729,2002-10-29
730,2002-10-30
731,2002-10-31
732,2002-11-01
733,2002-11-04
734,2002-11-05
735,2002-11-06
736,2002-11-07
737,2002-11-08
738,2002-11-11
739,2002-11-12
740,2002-11-13
741,2002-11-14
742,2002-11-15
743,2002-11-18
744,2002-11-19
745,2002-11-20
746,2002-11-21
747,2002-11-22
748,2002-11-25
749,2002-11-26
750,2002-11-27
751,2002-11-28
752,2002-11-29
753,2002-12-02
754,2002-12-03
755,2002-12-04
756,2002-12-05
757,2002-12-06
758,2002-12-09
759,2002-12-10
760,2002-12-11
761,2002-12-12
762,2002-12-13
763,2002-12-16
764,2002-12-17
765,2002-12-18
766,2002-12-19
767,2002-12-20
768,2002-12-23
769,2002-12-24
770,2002-12-25
771,2002-12-26
772,2002-12-27
773,2002-12-30
774,2002-12-31
775,2003-01-01
776,2003-01-02
777,2003-01-03
778,2003-01-06
779,2003-01-07
780,2003-01-08
781,2003-01-09
782,2003-01-10
783,2003-01-13
784,2003-01-14
785,2003-01-15
786,2003-01-16
787,2003-01-17
788,2003-01-20
789,2003-01-21
790,2003-01-22
791,2003-01-23
792,2003-01-24
793,2003-01-27
794,2003-01-28
795,2003-01-29
796,2003-01-30
797,2003-01-31
798,2003-02-03
799,2003-02-04
800,2003-02-05
801,2003-02-06
802,2003-02-07
803,2003-02-10
804,2003-02-11
805,2003-02-12
806,2003-02-13
807,2003-02-14
808,2003-02-17
809,2003-02-18
810,2003-02-19
811,2003-02-20
812,2003-02-21
813,2003-02-24
814,2003-02-25
815,2003-02-26
816,2003-02-27
817,2003-02-28
818,2003-03-03
819,2003-03-04
820,2003-03-05
821,2003-03-06
822,2003-03-07
823,2003-03-10
824,2003-03-11
825,2003-03-12
826,2003-03-13
827,2003-03-14
828,2003-03-17
829,2003-03-18
830,2003-03-19
831,2003-03-20
832,2003-03-21
833,2003-03-24
834,2003-03-25
835,2003-03-26
836,2003-03-27
837,2003-03-28
838,2003-03-31
839,2003-04-01
840,2003-04-02
841,2003-04-03
842,2003-04-04
843,2003-04-07
844,2003-04-08
845,2003-04-09
846,2003-04-10
847,2003-04-11
848,2003-04-14
849,2003-04-15
850,2003-04-16
851,2003-04-17
852,2003-04-18
853,2003-04-21
854,2003-04-22
855,2003-04-23
856,2003-04-24
857,2003-04-25
858,2003-04-28
859,2003-04-29
860,2003-04-30
861,2003-05-01
862,2003-05-02
863,2003-05-05
864,2003-05-06
865,2003-05-07
866,2003-05-08
867,2003-05-09
868,2003-05-12
869,2003-05-13
870,2003-05-14
871,2003-05-15
872,2003-05-16
873,2003-05-19
874,2003-05-20
875,2003-05-21
876,2003-05-22
877,2003-05-23
878,2003-05-26
879,2003-05-27
880,2003-05-28
881,2003-05-29
882,2003-05-30
883,2003-06-02
884,2003-06-03
885,2003-06-04
886,2003-06-05
887,2003-06-06
888,2003-06-09
889,2003-06-10
890,2003-06-11
891,2003-06-12
892,2003-06-13
893,2003-06-16
894,2003-06-17
895,2003-06-18
896,2003-06-19
897,2003-06-20
898,2003-06-23
899,2003-06-24
900,2003-06-25
901,2003-06-26
902,2003-06-27
903,2003-06-30
904,2003-07-01
905,2003-07-02
906,2003-07-03
907,2003-07-04
908,2003-07-07
909,2003-07-08
910,2003-07-09
911,2003-07-10
912,2003-07-11
913,2003-07-14
914,2003-07-15
915,2003-07-16
916,2003-07-17
917,2003-07-18
918,2003-07-21
919,2003-07-22
920,2003-07-23
921,2003-07-24
922,2003-07-25
923,2003-07-28
924,2003-07-29
925,2003-07-30
926,2003-07-31
927,2003-08-01
928,2003-08-04
929,2003-08-05
930,2003-08-06
931,2003-08-07
932,2003-08-08
933,2003-08-11
934,2003-08-12
935,2003-08-13
936,2003-08-14
937,2003-08-15
938,2003-08-18
939,2003-08-19
940,2003-08-20
941,2003-08-21
942,2003-08-22
943,2003-08-25
944,2003-08-26
945,2003-08-27
946,2003-08-28
947,2003-08-29
948,2003-09-01
949,2003-09-02
950,2003-09-03
951,2003-09-04
952,2003-09-05
953,2003-09-08
954,2003-09-09
955,2003-09-10
956,2003-09-11
957,2003-09-12
958,2003-09-15
959,2003-09-16
960,2003-09-17
961,2003-09-18
962,2003-09-19
963,2003-09-22
964,2003-09-23
965,2003-09-24
966,2003-09-25
967,2003-09-26
968,2003-09-29
969,2003-09-30
970,2003-10-01
971,2003-10-02
972,2003-10-03
973,2003-10-06
974,2003-10-07
975,2003-10-08
976,2003-10-09
977,2003-10-10
978,2003-10-13
979,2003-10-14
980,2003-10-15
981,2003-10-16
982,2003-10-17
983,2003-10-20
984,2003-10-21
985,2003-10-22
986,2003-10-23
987,2003-10-24
988,2003-10-27
989,2003-10-28
990,2003-10-29
991,2003-10-30
992,2003-10-31
993,2003-11-03
994,2003-11-04
995,2003-11-05
996,2003-11-06
997,2003-11-07
998,2003-11-10
999,2003-11-11
1000,2003-11-12
1001,2003-11-13
1002,2003-11-14
1003,2003-11-17
1004,2003-11-18
1005,2003-11-19
1006,2003-11-20
1007,2003-11-21
1008,2003-11-24
1009,2003-11-25
1010,2003-11-26
1011,2003-11-27
1012,2003-11-28
1013,2003-12-01
1014,2003-12-02
1015,2003-12-03
1016,2003-12-04
1017,2003-12-05
1018,2003-12-08
1019,2003-12-09
1020,2003-12-10
1021,2003-12-11
1022,2003-12-12
1023,2003-12-15
1024,2003-12-16
1025,2003-12-17
1026,2003-12-18
1027,2003-12-19
1028,2003-12-22
1029,2003-12-23
1030,2003-12-24
1031,2003-12-25
1032,2003-12-26
1033,2003-12-29
1034,2003-12-30
1035,2003-12-31
1036,2004-01-01
1037,2004-01-02
1038,2004-01-05
1039,2004-01-06
1040,2004-01-07
1041,2004-01-08
1042,2004-01-09
1043,2004-01-12
1044,2004-01-13
1045,2004-01-14
1046,2004-01-15
1047,2004-01-16
1048,2004-01-19
1049,2004-01-20
1050,2004-01-21
1051,2004-01-22
1052,2004-01-23
1053,2004-01-26
1054,2004-01-27
1055,2004-01-28
1056,2004-01-29
1057,2004-01-30
1058,2004-02-02
1059,2004-02-03
1060,2004-02-04
1061,2004-02-05
1062,2004-02-06
1063,2004-02-09
1064,2004-02-10
1065,2004-02-11
1066,2004-02-12
1067,2004-02-13
1068,2004-02-16
1069,2004-02-17
1070,2004-02-18
1071,2004-02-19
1072,2004-02-20
1073,2004-02-23
1074,2004-02-24
1075,2004-02-25
1076,2004-02-26
1077,2004-02-27
1078,2004-03-01
1079,2004-03-02
1080,2004-03-03
1081,2004-03-04
1082,2004-03-05
1083,2004-03-08
1084,2004-03-09
1085,2004-03-10
1086,2004-03-11
1087,2004-03-12
1088,2004-03-15
1089,2004-03-16
1090,2004-03-17
1091,2004-03-18
1092,2004-03-19
1093,2004-03-22
1094,2004-03-23
1095,2004-03-24
1096,2004-03-25
1097,2004-03-26
1098,2004-03-29
1099,2004-03-30
1100,2004-03-31
1101,2004-04-01
1102,2004-04-02
1103,2004-04-05
1104,2004-04-06
1105,2004-04-07
1106,2004-04-08
1107,2004-04-09
1108,2004-04-12
1109,2004-04-13
1110,2004-04-14
1111,2004-04-15
1112,2004-04-16
1113,2004-04-19
1114,2004-04-20
1115,2004-04-21
1116,2004-04-22
1117,2004-04-23
1118,2004-04-26
1119,2004-04-27
1120,2004-04-28
1121,2004-04-29
1122,2004-04-30
1123,2004-05-03
1124,2004-05-04
1125,2004-05-05
1126,2004-05-06
1127,2004-05-07
1128,2004-05-10
1129,2004-05-11
1130,2004-05-12
1131,2004-05-13
1132,2004-05-14
1133,2004-05-17
1134,2004-05-18
1135,2004-05-19
1136,2004-05-20
1137,2004-05-21
1138,2004-05-24
1139,2004-05-25
1140,2004-05-26
1141,2004-05-27
1142,2004-05-28
1143,2004-05-31
1144,2004-06-01
1145,2004-06-02
1146,2004-06-03
1147,2004-06-04
1148,2004-06-07
1149,2004-06-08
1150,2004-06-09
1151,2004-06-10
1152,2004-06-11
1153,2004-06-14
1154,2004-06-15
1155,2004-06-16
1156,2004-06-17
1157,2004-06-18
1158,2004-06-21
1159,2004-06-22
1160,2004-06-23
1161,2004-06-24
1162,2004-06-25
1163,2004-06-28
1164,2004-06-29
1165,2004-06-30
1166,2004-07-01
1167,2004-07-02
1168,2004-07-05
1169,2004-07-06
1170,2004-07-07
1171,2004-07-08
1172,2004-07-09
1173,2004-07-12
1174,2004-07-13
1175,2004-07-14
1176,2004-07-15
1177,2004-07-16
1178,2004-07-19
1179,2004-07-20
1180,2004-07-21
1181,2004-07-22
1182,2004-07-23
1183,2004-07-26
1184,2004-07-27
1185,2004-07-28
1186,2004-07-29
1187,2004-07-30
1188,2004-08-02
1189,2004-08-03
1190,2004-08-04
1191,2004-08-05
1192,2004-08-06
1193,2004-08-09
1194,2004-08-10
1195,2004-08-11
1196,2004-08-12
1197,2004-08-13
1198,2004-08-16
1199,2004-08-17
1200,2004-08-18
1201,2004-08-19
1202,2004-08-20
1203,2004-08-23
1204,2004-08-24
1205,2004-08-25
1206,2004-08-26
1207,2004-08-27
1208,2004-08-30
1209,2004-08-31
1210,2004-09-01
1211,2004-09-02
1212,2004-09-03
1213,2004-09-06
1214,2004-09-07
1215,2004-09-08
1216,2004-09-09
1217,2004-09-10
1218,2004-09-13
1219,2004-09-14
1220,2004-09-15
1221,2004-09-16
1222,2004-09-17
1223,2004-09-20
1224,2004-09-21
1225,2004-09-22
1226,2004-09-23
1227,2004-09-24
1228,2004-09-27
1229,2004-09-28
1230,2004-09-29
1231,2004-09-30
1232,2004-10-01
1233,2004-10-04
1234,2004-10-05
1235,2004-10-06
1236,2004-10-07
1237,2004-10-08
1238,2004-10-11
1239,2004-10-12
1240,2004-10-13
1241,2004-10-14
1242,2004-10-15
1243,2004-10-18
1244,2004-10-19
1245,2004-10-20
1246,2004-10-21
1247,2004-10-22
1248,2004-10-25
1249,2004-10-26
1250,2004-10-27
1251,2004-10-28
1252,2004-10-29
1253,2004-11-01
1254,2004-11-02
1255,2004-11-03
1256,2004-11-04
1257,2004-11-05
1258,2004-11-08
1259,2004-11-09
1260,2004-11-10
1261,2004-11-11
1262,2004-11-12
1263,2004-11-15
1264,2004-11-16
1265,2004-11-17
1266,2004-11-18
1267,2004-11-19
1268,2004-11-22
1269,2004-11-23
1270,2004-11-24
1271,2004-11-25
1272,2004-11-26
1273,2004-11-29
1274,2004-11-30
1275,2004-12-01
1276,2004-12-02
1277,2004-12-03
1278,2004-12-06
1279,2004-12-07
1280,2004-12-08
1281,2004-12-09
1282,2004-12-10
1283,2004-12-13
1284,2004-12-14
1285,2004-12-15
1286,2004-12-16
1287,2004-12-17
1288,2004-12-20
1289,2004-12-21
1290,2004-12-22
1291,2004-12-23
1292,2004-12-24
1293,2004-12-27
1294,2004-12-28
1295,2004-12-29
1296,2004-12-30
1297,2004-12-31
1298,2005-01-03
1299,2005-01-04
1300,2005-01-05
1301,2005-01-06
1302,2005-01-07
1303,2005-01-10
1304,2005-01-11
1305,2005-01-12
1306,2005-01-13
1307,2005-01-14
1308,2005-01-17
1309,2005-01-18
1310,2005-01-19
1311,2005-01-20
1312,2005-01-21
1313,2005-01-24
1314,2005-01-25
1315,2005-01-26
1316,2005-01-27
1317,2005-01-28
1318,2005-01-31
1319,2005-02-01
1320,2005-02-02
1321,2005-02-03
1322,2005-02-04
1323,2005-02-07
1324,2005-02-08
1325,2005-02-09
1326,2005-02-10
1327,2005-02-11
1328,2005-02-14
1329,2005-02-15
1330,2005-02-16
1331,2005-02-17
1332,2005-02-18
1333,2005-02-21
1334,2005-02-22
1335,2005-02-23
1336,2005-02-24
1337,2005-02-25
1338,2005-02-28
1339,2005-03-01
1340,2005-03-02
1341,2005-03-03
1342,2005-03-04
1343,2005-03-07
1344,2005-03-08
1345,2005-03-09
1346,2005-03-10
1347,2005-03-11
1348,2005-03-14
1349,2005-03-15
1350,2005-03-16
1351,2005-03-17
1352,2005-03-18
1353,2005-03-21
1354,2005-03-22
1355,2005-03-23
1356,2005-03-24
1357,2005-03-25
1358,2005-03-28
1359,2005-03-29
1360,2005-03-30
1361,2005-03-31
1362,2005-04-01
1363,2005-04-04
1364,2005-04-05
1365,2005-04-06
1366,2005-04-07
1367,2005-04-08
1368,2005-04-11
1369,2005-04-12
1370,2005-04-13
1371,2005-04-14
1372,2005-04-15
1373,2005-04-18
1374,2005-04-19
1375,2005-04-20
1376,2005-04-21
1377,2005-04-22
1378,2005-04-25
1379,2005-04-26
1380,2005-04-27
1381,2005-04-28
1382,2005-04-29
1383,2005-05-02
1384,2005-05-03
1385,2005-05-04
1386,2005-05-05
1387,2005-05-06
1388,2005-05-09
1389,2005-05-10
1390,2005-05-11
1391,2005-05-12
1392,2005-05-13
1393,2005-05-16
1394,2005-05-17
1395,2005-05-18
1396,2005-05-19
1397,2005-05-20
1398,2005-05-23
1399,2005-05-24
1400,2005-05-25
1401,2005-05-26
1402,2005-05-27
1403,2005-05-30
1404,2005-05-31
1405,2005-06-01
1406,2005-06-02
1407,2005-06-03
1408,2005-06-06
1409,2005-06-07
1410,2005-06-08
1411,2005-06-09
1412,2005-06-10
1413,2005-06-13
1414,2005-06-14
1415,2005-06-15
1416,2005-06-16
1417,2005-06-17
1418,2005-06-20
1419,2005-06-21
1420,2005-06-22
1421,2005-06-23
1422,2005-06-24
1423,2005-06-27
1424,2005-06-28
1425,2005-06-29
1426,2005-06-30
1427,2005-07-01
1428,2005-07-04
1429,2005-07-05
1430,2005-07-06
1431,2005-07-07
1432,2005-07-08
1433,2005-07-11
1434,2005-07-12
1435,2005-07-13
1436,2005-07-14
1437,2005-07-15
1438,2005-07-18
1439,2005-07-19
1440,2005-07-20
1441,2005-07-21
1442,2005-07-22
1443,2005-07-25
1444,2005-07-26
1445,2005-07-27
1446,2005-07-28
1447,2005-07-29
1448,2005-08-01
1449,2005-08-02
1450,2005-08-03
1451,2005-08-04
1452,2005-08-05
1453,2005-08-08
1454,2005-08-09
1455,2005-08-10
1456,2005-08-11
1457,2005-08-12
1458,2005-08-15
1459,2005-08-16
1460,2005-08-17
1461,2005-08-18
1462,2005-08-19
1463,2005-08-22
1464,2005-08-23
1465,2005-08-24
1466,2005-08-25
1467,2005-08-26
1468,2005-08-29
1469,2005-08-30
1470,2005-08-31
1471,2005-09-01
1472,2005-09-02
1473,2005-09-05
1474,2005-09-06
1475,2005-09-07
1476,2005-09-08
1477,2005-09-09
1478,2005-09-12
1479,2005-09-13
1480,2005-09-14
1481,2005-09-15
1482,2005-09-16
1483,2005-09-19
1484,2005-09-20
1485,2005-09-21
1486,2005-09-22
1487,2005-09-23
1488,2005-09-26
1489,2005-09-27
1490,2005-09-28
1491,2005-09-29
1492,2005-09-30
1493,2005-10-03
1494,2005-10-04
1495,2005-10-05
1496,2005-10-06
1497,2005-10-07
1498,2005-10-10
